title_id,title,author,genre,publish_date,pages,format,rating,rating_couunts,reviews_counts,votes,year,description,is_bestseller,award
3988,"The Taking of Jemima Boone: Colonial Settlers, Tribal Nations, and the Kidnap That Shaped America",Matthew Pearl,"History, Nonfiction, American History, True Crime, Biography, Historical, Audiobook",2021-10-05,288.0,Hardcover,3.64,2301,368,1779,2021,"On a quiet midsummer day in 1776, weeks after the signing of the Declaration of Independence, thirteen-year-old Jemima Boone and her friends Betsy and Fanny Callaway disappear near the Kentucky settlement of Boonesboro, the echoes of their faraway screams lingering on the air.A Cherokee-Shawnee raiding party has taken the girls as the latest salvo in the blood feud between American Indians and the colonial settlers who have decimated native lands and resources. Hanging Maw, the raiders’ leader, recognizes one of the captives as Jemima Boone, daughter of Kentucky's most influential pioneers, and realizes she could be a valuable pawn in the battle to drive the colonists out of the contested Kentucky territory for good.With Daniel Boone and his posse in pursuit, Hanging Maw devises a plan that could ultimately bring greater peace both to the tribes and the colonists. But after the girls find clever ways to create a trail of clues, the raiding party is ambushed by Boone and the rescuers in a battle with reverberations that nobody could predict. As Matthew Pearl reveals, the exciting story of Jemima Boone’s kidnapping vividly illuminates the early days of America’s westward expansion, and the violent and tragic clashes across cultural lines that ensue.In this enthralling narrative in the tradition of Candice Millard and David Grann, Matthew Pearl unearths a forgotten and dramatic series of events from early in the Revolutionary War that opens a window into America’s transition from colony to nation, with the heavy moral costs incurred amid shocking new alliances and betrayals.",0,best-history-biography-books-2021
3966,Bravey,Alexi Pappas,"Memoir, Nonfiction, Audiobook, Biography, Sports, Mental Health, Autobiography",2021-01-12,310.0,Hardcover,4.2,9583,1071,1737,2021,"""Renaissance runner"" (New York Times) Alexi Pappas--Olympic athlete, actress, filmmaker and writer--shares what she's learned about confidence, self-reliance, mental health, embracing pain, and achieving your dreams in this revealing and inspiring memoir-in-essays.run like a braveysleep like a babydream like a crazyreplace can't with maybe When Alexi Pappas was four years old, her mother committed suicide, drastically altering the course of Pappas's life and setting her on a perpetual search for female role models. When her father started signing her up for sports teams as a way to keep his bereaved daughter busy, female athletes became some of the first women Pappas looked up to, and she became a girl with a goal: to be an Olympian. Despite setbacks and hardships, Pappas held fast to that dream, putting in the tremendous hard work, both mentally and physically, and letting nothing stand in her way until she achieved it, making her Olympic debut as a runner in 2016. Unflinching, often exuberant, and always entertaining, Bravey showcases Pappas's signature, charming voice as she reflects upon the touchstone moments in her life and the lessons that have powered her career as both an athlete and artist--chief among them, how to be brave. She faces obstacles with optimism and finds the dark moments as important to her process as the breakthroughs, from high school awkwardness to post-Olympic depression, offering valuable wisdom on the benefits of embracing what hurts, both physical and emotional. To Pappas, bravery is inward-facing; it's all in how you feel about yourself, as much about always believing in yourself as it is about running toward your goals.  Pappas's experiences reveal how anyone can overcome hardship, befriend pain, celebrate victory, relish the loyalty found in teammates, and claim joy. In short: how anyone can be a bravey.",0,best-memoir-autobiography-books-2021
4029,I am The Rage: A Black Poetry Collection,Martina McGowan,"Poetry, Nonfiction, Race, Social Justice, Contemporary, Feminism, African American",2021-02-02,112.0,Paperback,4.34,1520,285,1684,2021,"I am The Rage is a poetry collection that explores racial injustice from the raw, unfiltered viewpoint of a Black woman in America. Dr. Martina McGowan is a retired MD, a mother, grandmother, and a poet. Her poetry provides insights that no think piece on racism can; putting readers in the uncomfortable position of feeling, reflecting, and facing what it means to be a Black American.This entire collection was created during 2020, many shortly after the deaths of Breonna Taylor and George Floyd, to name but a few.",0,best-poetry-books-2021
3908,When the Reckoning Comes,LaTanya McQueen,"Horror, Fiction, Thriller, Mystery, Historical Fiction, Audiobook, Adult",2021-08-03,237.0,Paperback,3.71,6994,1335,1653,2021,"A haunting novel about a black woman who returns to her hometown for a plantation wedding and the horror that ensues as she reconnects with the blood-soaked history of the land and the best friends she left behind.More than a decade ago, Mira fled her small, segregated hometown in the south to forget. With every mile she traveled, she distanced herself from her past: from her best friend Celine, mocked by their town as the only white girl with black friends; from her old neighborhood; from the eerie Woodsman plantation rumored to be haunted by the spirits of slaves; from the terrifying memory of a ghost she saw that terrible day when a dare-gone-wrong almost got Jesse—the boy she secretly loved—arrested for murder.But now Mira is back in Kipsen to attend Celine’s wedding at the plantation, which has been transformed into a lush vacation resort. Mira hopes to reconnect with her friends, and especially, Jesse, to finally tell him the truth about her feelings and the events of that devastating long-ago day.But for all its fancy renovations, the Woodsman remains a monument to its oppressive racist history. The bar serves antebellum drinks, entertainments include horrifying reenactments, and the service staff is nearly all black. Yet the darkest elements of the plantation’s past have been carefully erased—rumors that slaves were tortured mercilessly and that ghosts roam the lands, seeking vengeance on the descendants of those who tormented them, which includes most of the wedding guests. As the weekend unfolds, Mira, Jesse, and Celine are forced to acknowledge their history together, and to save themselves from what is to come.",0,best-horror-books-2021
3909,The Whispering Dead,Darcy Coates,"Horror, Paranormal, Mystery, Fiction, Ghosts, Thriller, Fantasy",2021-05-04,272.0,Paperback,4.02,6703,908,1645,2021,"Homeless, hunted, and desperate to escape a bitter storm, Keira takes refuge in an abandoned groundskeeper's cottage. Her new home is tucked away at the edge of a cemetery, surrounded on all sides by gravestones: some recent, some hundreds of years old, all suffering from neglect.And in the darkness, she can hear the unquiet dead whispering.The cemetery is alive with faint, spectral shapes, led by a woman who died before her time... and Keira, the only person who can see her, has become her new target. Determined to help put the ghost to rest, Keira digs into the spirit's past life with the help of unlikely new friends, and discovers a history of deception, ill-fated love, and murder.But the past is not as simple as it seems, and Keira's time is running out. Tangled in a dangerous web, she has to find a way to free the spirit... even if it means offering her own life in return.",0,best-horror-books-2021
3812,All Her Little Secrets,Wanda M. Morris,"Mystery, Thriller, Fiction, Mystery Thriller, Audiobook, Adult, Suspense",2021-11-02,384.0,Hardcover,3.69,18984,2528,1611,2021,"In this fast-paced thriller, Wanda M. Morris crafts a twisty mystery about a black lawyer who gets in over her head after the sudden death of her boss. A debut perfect for fans of Attica Locke, Alyssa Cole, Harlan Coben, and Celeste Ng, with shades of How to Get Away with Murder and John Grisham’s The Firm.
Everyone has something to hide...
Ellice Littlejohn seemingly has it all: an Ivy League law degree, a well-paying job as a corporate attorney in midtown Atlanta, great friends, and a “for fun” relationship with a rich, charming executive—her white boss, Michael.But everything changes one cold January morning when Ellice goes to meet Michael… and finds him dead with a gunshot to his head.And then she walks away like nothing has happened. Why? Ellice has been keeping a cache of dark secrets, including a small-town past and a kid brother who’s spent time on the other side of the law. She can’t be thrust into the spotlight—again.But instead of grieving this tragedy, people are gossiping, the police are getting suspicious, and Ellice, the company’s lone black attorney, is promoted to replace Michael. While the opportunity is a dream-come-true, Ellice just can’t shake the feeling that something is off.When she uncovers shady dealings inside the company, Ellice is trapped in an impossible ethical and moral dilemma. Suddenly, Ellice’s past and present lives collide as she launches into a pulse-pounding race to protect the brother she tried to save years ago and stop a conspiracy far more sinister than she could have ever imagined…",0,best-debut-novel-2021
4030,When We Make It,Elisabet Velasquez,"Poetry, Young Adult, Fiction, Contemporary, Mental Health, Realistic Fiction, Historical Fiction",2021-09-21,384.0,Hardcover,4.38,1806,357,1601,2021,"An unforgettable, torrential, and hopeful debut young adult novel-in-verse that redefines what it means to ""make it,” for readers of Nicholasa Mohr and Elizabeth Acevedo. Sarai is a first-generation Puerto Rican eighth grader who can see with clarity the truth, pain, and beauty of the world both inside and outside her Bushwick apartment. Together with her older sister Estrella, she navigates the strain of family traumas and the systemic pressures of toxic masculinity and housing insecurity in a rapidly gentrifying Brooklyn. Sarai questions the society around her, her Boricua identity, and the life she lives with determination and an open heart, learning to celebrate herself in a way that she has been denied.When We Make It is a love letter to anyone who was taught to believe that they would not make it. To those who feel their emotions before they can name them. To those who still may not have all the language but they have their story. Velasquez’ debut novel is sure to leave an indelible mark on all who read it.",0,best-poetry-books-2021
3928,"The Particulars of Peter: Dance Lessons, DNA Tests, and Other Excuses to Hang Out with My Perfect Dog",Kelly Conaboy,"Nonfiction, Humor, Animals, Dogs, Memoir, Biography, Biography Memoir",2020-12-08,256.0,Hardcover,3.62,852,168,1588,2021,"A journey through the odd corners of obsessive dog ownership and the author's own infatuation with her perfect dog Peter. The author met Peter in the spring of 2017. He -- calm, puppy-eyed, with the heart of a poet and the soul of, also, a poet -- came to her first as a foster. He was unable to stay with his previously assigned foster for reasons that are none of your business, but which we will tell you were related to frequent urination. The rescue needed someone free of the sort of responsibilities that would force her to regularly leave the house for either work or socializing, and a writer was the natural choice. Thus began a love story for the ages. The Particulars of Peter is an exploration of the joy found in loving a dog so much it makes you feel like you're going to combust, and the author's potentially codependent relationship with her own sweet dog, Peter. Readers will follow Peter and his owner to Woofstock, ""the largest outdoor festival for dogs in North America,"" and accompany them to lessons in Canine Freestyle, a sport where dogs perform a routine set to music, creating the illusion that they're dancing with their owners. From learning about Peter's DNA, to seeing if dogs can sense the presence of ghosts, The Particulars of Peter will give readers a trip into the little world of dogs.",0,best-humor-books-2021
3929,How to Survive America,D.L. Hughley,"Nonfiction, Humor, Social Justice, Race, Politics, Essays, Comedy",2021-06-15,240.0,Hardcover,3.94,578,100,1541,2021,"Legendary comedian D.L. Hughley uses humor to confront racism's unjust impact on the health and wellbeing of Blacks and minorities White people love survival guides. But have you noticed they’re always about ridiculous activities in locations far from home, with chapters like “How to Survive an Avalanche"" or ""How to Live on Bugs in the Jungle.” Huh?!You know who really needs a survival guide? Black and brown Americans. For surviving their own damn country! Minority populations wake up every day in a battle for their health and safety. Thankfully, legendary activist-comedian D.L. Hughley offers How to Survive America, a fearless satire that exposes racism’s unjust toll on our bodies and minds.Even before COVID-19 disproportionately impacted minority communities, life expectancy for Blacks was a full three years less than for white Americans. The very air we breathe is more polluted, our water is more contaminated, our local food options are toxic, and our jobs are underpaid. Despite the obvious need, the quality of our health care is tragically inadequate. Our communities are statistically less safe than the average, and yet we’re terrorized by the law-enforcement and criminal-justice systems that are supposed to protect us, sending Blacks to prison at five times the rate of whites. Not least, our means of addressing these injustices—voting—is perennially under assault.It’s enough to drive you crazy. Well, guess what? According to Cigna, Blacks are 20 percent more likely to report “psychological distress” yet “50 percent less likely to receive counseling or mental health treatment.” It’s almost like the entire country has been structured with no regard for our welfare. Hmmm.Whether you’re Black, white, brown, or Asian, don’t leave home without arming yourself with <>How to Survive America!",0,best-humor-books-2021
4091,City of the Plague God,Sarwat Chadda,"Fantasy, Middle Grade, Mythology, Young Adult, Fiction, Adventure, Urban Fantasy",2021-01-12,400.0,Hardcover,4.23,3146,652,1507,2021,"Best-selling author Rick Riordan presents CITY OF THE PLAGUE GOD, an adventure based on ancient Mesopotamian mythology written by Sarwat Chadda, author of the Ash Mistry series. Characters from the Epic of Gilgamesh populate this high-stakes contemporary adventure in which all of Manhattan is threatened by the ancient god of plagues.Thirteen-year-old Sik wants a simple life going to school and helping at his parents' deli in the evenings. But all that is blown to smithereens when Nergal comes looking for him, thinking that Sik holds the secret to eternal life.Turns out Sik is immortal but doesn't know it, and that's about to get him and the entire city into deep, deep trouble. Sik's not in this alone. He's got Belet, the adopted daughter of Ishtar, the goddess of love and war, on his side, and a former hero named Gilgamesh, who has taken up gardening in Central Park. Now all they have to do is retrieve the Flower of Immortality to save Manhattan from being wiped out by disease. To succeed, they'll have to conquer sly demons, treacherous gods, and their own darkest nightmares.",0,best-childrens-books-2021
3989,Facing the Mountain: A True Story of Japanese American Heroes in World War II,Daniel James Brown,"History, Nonfiction, World War II, War, Audiobook, Historical, Biography",2021-05-11,560.0,Hardcover,4.49,10052,1477,1505,2021,"From the #1 New York Times bestselling author of The Boys in the Boat, a gripping World War II saga of patriotism and courage: the special Japanese-American Army unit that overcame brutal odds in Europe; their families, incarcerated back home; and a young man who refused to surrender his constitutional rights, even if it meant imprisonment.They came from across the continent and Hawaii. Their parents taught them to embrace both their Japanese heritage and the ways of their American homeland. They faced bigotry, yet they believed in their bright futures as American citizens. But within days of Pearl Harbor, the FBI was ransacking their houses and locking up their fathers. And within months many would themselves be living behind barbed wire.Facing the Mountain is an unforgettable chronicle of war-time America and the battlefields of Europe. Based on Daniel James Brown's extensive interviews with the families of the protagonists as well as deep archival research, it portrays the kaleidoscopic journey of four Japanese-American families and their sons, who volunteered for 442nd Regimental Combat Team and were deployed to France, Germany, and Italy, where they were asked to do the near impossible.But this is more than a war story. Brown also tells the story of these soldiers' parents, immigrants who were forced to shutter the businesses, surrender their homes, and submit to life in concentration camps on U.S. soil. Woven throughout is the chronicle of a brave young man, one of a cadre of patriotic resisters who stood up against their government in defense of their own rights. Whether fighting on battlefields or in courtrooms, these were Americans under unprecedented strain, doing what Americans do best--striving, resisting, pushing back, rising up, standing on principle, laying down their lives, and enduring.",0,best-history-biography-books-2021
3990,Amazon Unbound: Jeff Bezos and the Invention of a Global Empire,Brad Stone,"Business, Biography, Nonfiction, Technology, History, Leadership, Economics",2021-05-11,496.0,Hardcover,4.09,6117,506,1475,2021,"Almost ten years ago, Bloomberg journalist Brad Stone captured the rise of Amazon in his bestseller The Everything Store. Since then, Amazon has expanded exponentially, inventing novel products like Alexa and disrupting countless industries, while its workforce has quintupled in size and its valuation has soared to well over a trillion dollars. Jeff Bezos’s empire, once housed in a garage, now spans the globe. Between services like Whole Foods, Prime Video, and Amazon’s cloud computing unit, AWS, plus Bezos’s ownership of The Washington Post, it’s impossible to go a day without encountering its impact. We live in a world run, supplied, and controlled by Amazon and its iconoclast founder.In Amazon Unbound, Brad Stone presents a deeply reported, vividly drawn portrait of how a retail upstart became one of the most powerful and feared entities in the global economy. Stone also probes the evolution of Bezos himself—who started as a geeky technologist totally devoted to building Amazon, but who transformed to become a fit, disciplined billionaire with global ambitions; who ruled Amazon with an iron fist, even as he found his personal life splashed over the tabloids.",0,best-history-biography-books-2021
1882,Termination Shock,Neal Stephenson,"Science Fiction, Fiction, Thriller, Climate Change, Speculative Fiction, Audiobook, Dystopia",2021-10-27,708.0,Hardcover,3.84,17050,1983,1475,2021,"A visionary technothriller about climate change. Neal Stephenson's sweeping, prescient new novel transports readers to a near-future world where the greenhouse effect has inexorably resulted in a whirling-dervish troposphere of superstorms, rising sea levels, global flooding, merciless heat waves, and virulent, deadly pandemics. One man has a Big Idea for reversing global warming, a master plan perhaps best described as ""elemental."" But will it work? And just as important, what are the consequences for the planet and all of humanity should it be applied? Ranging from the Texas heartland to the Dutch royal palace in the Hague, from the snow-capped peaks of the Himalayas to the sunbaked Chihuahuan Desert, Termination Shock brings together a disparate group of characters from different cultures and continents who grapple with the real-life repercussions of global warming. Ultimately, it asks the question: Might the cure be worse than the disease?",1,best-science-fiction-books-2021
3852,The Unbroken,C.L. Clark,"Fantasy, LGBT, Lesbian, Queer, Adult, Fiction, Romance",2021-03-23,464.0,Paperback,3.82,10047,2106,1451,2021,"Alternate Cover edition for ISBN 9780316542753Touraine is a soldier. Stolen as a child and raised to kill and die for the empire, her only loyalty is to her fellow conscripts. But now, her company has been sent back to her homeland to stop a rebellion, and the ties of blood may be stronger than she thought.Luca needs a turncoat. Someone desperate enough to tiptoe the bayonet's edge between treason and orders. Someone who can sway the rebels toward peace, while Luca focuses on what really matters: getting her uncle off her throne.Through assassinations and massacres, in bedrooms and war rooms, Touraine and Luca will haggle over the price of a nation. But some things aren't for sale.",0,best-fantasy-books-2021
4036,The Five Wounds,Kirstin Valdez Quade,"Fiction, Contemporary, Literary Fiction, Audiobook, LGBT, Family, Novels",2021-04-06,419.0,Hardcover,4.14,17907,2346,1430,2021,"From an award-winning storyteller comes a stunning debut novel about a New Mexican family’s extraordinary year of love and sacrifice.It’s Holy Week in the small town of Las Penas, New Mexico, and thirty-three-year-old unemployed Amadeo Padilla has been given the part of Jesus in the Good Friday procession. He is preparing feverishly for this role when his fifteen-year-old daughter Angel shows up pregnant on his doorstep and disrupts his plans for personal redemption. With weeks to go until her due date, tough, ebullient Angel has fled her mother’s house, setting her life on a startling new path.Vivid, tender, funny, and beautifully rendered, The Five Wounds spans the baby’s first year as five generations of the Padilla family converge: Amadeo’s mother, Yolanda, reeling from a recent discovery; Angel’s mother, Marissa, whom Angel isn’t speaking to; and disapproving Tíve, Yolanda’s uncle and keeper of the family’s history. Each brings expectations that Amadeo, who often solves his problems with a beer in his hand, doesn’t think he can live up to.The Five Wounds is a miraculous debut novel from a writer whose stories have been hailed as “legitimate masterpieces” (New York Times). Kirstin Valdez Quade conjures characters that will linger long after the final page, bringing to life their struggles to parent children they may not be equipped to save.",0,best-debut-novel-2021
3967,Seeing Ghosts: A Memoir,Kat Chow,"Memoir, Nonfiction, Audiobook, Biography, Biography Memoir, Asian Literature, Autobiography",2021-08-24,368.0,Hardcover,3.94,3158,473,1421,2021,"For readers of Helen Macdonald and Elizabeth Alexander, an intimate and haunting portrait of grief and the search for meaning from a singular new talent as told through the prism of three generations of her Chinese American family. Born two years after her parents' only son died just hours after his birth, Kat Chow became unusually fixated with death. She worried constantly about her parents dying -- especially her mother. One morning, when Kat was nine, her mother, a vivacious and mischievous woman, casually made a morbid joke: When she eventually dies, she said laughing, she'd like to be stuffed and displayed in Kat's future apartment in order to always watch over her.Four years later when her mother dies unexpectedly from cancer, Kat, her two older sisters, and their father are plunged into a debilitating, lonely grief. With a distinct voice that is wry and heartfelt, Kat weaves together what is part ghost story and part excavation of her family's history of loss spanning three generations and their immigration from China and Hong Kong to America and Cuba. This redemptive coming-of-age story uncovers the uncanny parallels in Kat's lineage, including the strength of sisterhood and the complicated duty of looking after parents, even after death.Seeing Ghosts asks what it means to claim and tell your family's story: Is writing an exorcism or is it its own form of preservation? What do we owe to our families in our grief, and how does it shape us? In order to answer these questions and to understand her family's ghosts, Kat unearths their sorrow and challenges the power structures of race, class, and gender. The result is an extraordinary new contribution to the literature of grief and the American family, and a provocative and transformative meditation on who we become under the specter of loss.",0,best-memoir-autobiography-books-2021
4092,The Shape of Thunder,Jasmine Warga,"Middle Grade, Realistic Fiction, Contemporary, Fiction, Young Adult, Family, Death",2021-05-11,275.0,Hardcover,4.18,4770,822,1418,2021,"Cora hasn’t spoken to her best friend, Quinn, in a year.Despite living next door to each other, they exist in separate worlds of grief. Cora is still grappling with the death of her beloved sister in a school shooting, and Quinn is carrying the guilt of what her brother did.On the day of Cora’s twelfth birthday, Quinn leaves a box on her doorstep with a note. She has decided that the only way to fix things is to go back in time to the moment before her brother changed all their lives forever—and stop him.In spite of herself, Cora wants to believe. And so the two former friends begin working together to open a wormhole in the fabric of the universe. But as they attempt to unravel the mysteries of time travel to save their siblings, they learn that the magic of their friendship may actually be the key to saving themselves.",0,best-childrens-books-2021
3951,Under a White Sky: The Nature of the Future,Elizabeth Kolbert,"Nonfiction, Science, Environment, Nature, Climate Change, History, Audiobook",2021-02-09,234.0,Hardcover,4.1,11717,1587,1390,2021,"The Pulitzer Prize–winning author of The Sixth Extinction returns to humanity’s transformative impact on the environment, now asking: After doing so much damage, can we change nature, this time to save it?That man should have dominion “over all the earth, and over every creeping thing that creepeth upon the earth” is a prophecy that has hardened into fact. So pervasive are human impacts on the planet that it’s said we live in a new geological epoch: the Anthropocene. In Under a White Sky, Elizabeth Kolbert takes a hard look at the new world we are creating. She meets scientists who are trying to preserve the world’s rarest fish, which lives in a single, tiny pool in the middle of the Mojave. She visits a lava field in Iceland, where engineers are turning carbon emissions to stone; an aquarium in Australia, where researchers are trying to develop “super coral” that can survive on a hotter globe; and a lab at Harvard, where physicists are contemplating shooting tiny diamonds into the stratosphere in order to reflect sunlight back to space and cool the earth. One way to look at human civilization, says Kolbert, is as a ten-thousand-year exercise in defying nature. In The Sixth Extinction, she explored the ways in which our capacity for destruction has reshaped the natural world. Now she examines how the very sorts of interventions that have imperiled our planet are increasingly seen as the only hope for its salvation. By turns inspiring, terrifying, and darkly comic, Under a White Sky is an utterly original examination of the challenges we face.",0,best-nonfiction-books-2021
3968,Finding Freedom: A Cook's Story; Remaking a Life from Scratch,Erin French,"Memoir, Nonfiction, Food, Audiobook, Biography, Biography Memoir, Cooking",2021-04-06,304.0,Hardcover,4.25,12282,1537,1347,2021,"From Erin French, owner and chef of the critically acclaimed The Lost Kitchen, a TIME world dining destination, a life-affirming memoir about survival, renewal, and finding a community to lift her upLong before The Lost Kitchen became a world dining destination with every seating filled the day the reservation book opens each spring, Erin French was a girl roaming barefoot on a 25-acre farm, a teenager falling in love with food while working the line at her dad's diner and a young woman finding her calling as a professional chef at her tiny restaurant tucked into a 19th century mill. This singular memoir--a classic American story--invites readers to Erin's corner of her beloved Maine to share the real person behind the ""girl from Freedom"" fairytale, and the not-so-picture-perfect struggles that have taken every ounce of her strength to overcome, and that make Erin's life triumphant.In Finding Freedom, Erin opens up to the challenges, stumbles, and victories that have led her to the exact place she was ever meant to be, telling stories of multiple rock-bottoms, of darkness and anxiety, of survival as a jobless single mother, of pills that promised release but delivered addiction, of a man who seemed to offer salvation but in the end ripped away her very sense of self. And of the beautiful son who was her guiding light as she slowly rebuilt her personal and culinary life around the solace she found in food--as a source of comfort, a sense of place, as a way of bringing goodness into the world. Erin's experiences with deep loss and abiding hope, told with both honesty and humor, will resonate with women everywhere who are determined to find their voices, create community, grow stronger and discover their best-selves despite seemingly impossible odds. Set against the backdrop of rural Maine and its lushly intense, bountiful seasons, Erin reveals the passion and courage needed to invent oneself anew, and the poignant, timeless connections between food and generosity, renewal and freedom.",0,best-memoir-autobiography-books-2021
3889,Appleseed,Matt   Bell,"Science Fiction, Fiction, Fantasy, Dystopia, Historical Fiction, Speculative Fiction, Science Fiction Fantasy",2021-07-13,465.0,Hardcover,3.57,2988,599,1341,2021,"In the vein of Neal Stephenson and Jeff VanderMeer, an epic speculative novel from Young Lions Fiction Award–finalist Matt Bell, a breakout book that explores climate change, manifest destiny, humanity's unchecked exploitation of natural resources, and the small but powerful magic contained within every single apple. In eighteenth-century Ohio, two brothers travel into the wooded frontier, planting apple orchards from which they plan to profit in the years to come. As they remake the wilderness in their own image, planning for a future of settlement and civilization, the long-held bonds and secrets between the two will be tested, fractured and broken—and possibly healed.Fifty years from now, in the second half of the twenty-first century, climate change has ravaged the Earth. Having invested early in genetic engineering and food science, one company now owns all the world’s resources. But a growing resistance is working to redistribute both land and power—and in a pivotal moment for the future of humanity, one of the company’s original founders will return to headquarters, intending to destroy what he helped build.A thousand years in the future, North America is covered by a massive sheet of ice. One lonely sentient being inhabits a tech station on top of the glacier—and in a daring and seemingly impossible quest, sets out to follow a homing beacon across the continent in the hopes of discovering the last remnant of civilization.Hugely ambitious in scope and theme, Appleseed is the breakout novel from a writer “as self-assured as he is audacious” (NPR) who “may well have invented the pulse-pounding novel of ideas” (Jess Walter). Part speculative epic, part tech thriller, part reinvented fairy tale, Appleseed is an unforgettable meditation on climate change; corporate, civic, and familial responsibility; manifest destiny; and the myths and legends that sustain us all.",0,best-science-fiction-books-2021
3910,Come with Me,Ronald Malfi,"Horror, Thriller, Mystery, Fiction, Mystery Thriller, Audiobook, Suspense",2021-07-20,407.0,Kindle,3.95,11636,1771,1303,2021,"A masterful, heart-palpitating novel of small-town horror and psychological dread from a Bram Stoker nominee.Aaron Decker's life changes one December morning when his wife Allison is killed. Haunted by her absence--and her ghost--Aaron goes through her belongings, where he finds a receipt for a motel room in another part of the country. Piloted by grief and an increasing sense of curiosity, Aaron embarks on a journey to discover what Allison had been doing in the weeks prior to her death.Yet Aaron is unprepared to discover the dark secrets Allison kept, the death and horror that make up the tapestry of her hidden life. And with each dark secret revealed, Aaron becomes more and more consumed by his obsession to learn the terrifying truth about the woman who had been his wife, even if it puts his own life at risk.",0,best-horror-books-2021
4010,Thirsty Mermaids,Kat Leyh,"Graphic Novels, Fantasy, LGBT, Comics, Queer, Adult, Fiction",2021-02-09,256.0,Hardcover,4.1,3490,709,1301,2021,"Fresh out of shipwreck wine, three tipsy mermaids—Pearl, Tooth, and Eez—hit on the idea of magically masquerading as humans and sneaking onto land to indulge in much more drinking and a whole lot of fun right in the heart of a local seaside tourist trap. But the good times abruptly end the next morning when, through the haze of killer hangovers, the trio realizes they never actually learned how to break the spell, and are now stuck on land for the foreseeable future. Which means everything from: enlisting the aid of their I-know-we-just-met-but-can-we-crash-with-you bartender friend, struggling to make sense of the human world around them, to even trying to get jobs with zero skill sets . . . all while attempting to somehow return to the sea and making the most of their current situation with tenacity and camaraderie (especially if someone else is buying).",0,best-graphic-novels-comics-2021
3969,Widowish,Melissa  Gould,"Memoir, Nonfiction, Biography, Biography Memoir, Autobiography, Audiobook, Drama",2021-02-01,220.0,Hardcover,4.12,6000,619,1300,2021,"Melissa Gould’s hopeful memoir of grieving outside the box and the surprising nature of love.When Melissa Gould’s husband, Joel, was unexpectedly hospitalized, she could not imagine how her life was about to change. Overwhelmed with uncertainty as Joel’s condition tragically worsened, she offered him the only thing she could: her love and devotion. Her dedication didn’t end with his death.Left to resume life without her beloved husband and raise their young daughter on her own, Melissa soon realized that her and Joel’s love lived on. Melissa found she didn’t fit the typical mold of widowhood or meet the expectations of mourning. She didn’t look like a widow or act like a widow, but she felt like one. Melissa was widowish.Melissa’s personal journey through grief and beyond includes unlikely inspiration from an evangelical preacher, the calming presence of some Real Housewives, and the unexpected attention of a charming musician.A modern take on loss, Widowish illuminates the twists of fate that break our world, the determination that keeps us moving forward, and the surprises in life we never see coming.",0,best-memoir-autobiography-books-2021
3970,Aftershocks,Nadia Owusu,"Memoir, Nonfiction, Race, Biography, Africa, Audiobook, Biography Memoir",2021-01-12,299.0,Hardcover,3.9,5999,909,1280,2021,"This poetic, genre-bending work—blending memoir with cultural history—from Whiting Award winner Nadia Owusu grapples with the fault lines of identity, the meaning of home, black womanhood, and the ripple effects, both personal and generational, of emotional trauma. Nadia Owusu grew up all over the world—from Rome and London to Dar-es-Salaam and Kampala. When her mother abandoned her when she was two years old, the rejection caused Nadia to be confused about her identity. Even after her father died when she was thirteen and she was raised by her stepmother, she was unable to come to terms with who she was since she still felt motherless and alone. When Nadia went to university in America when she was eighteen she still felt as if she had so many competing personas that she couldn’t keep track of them all without cracking under the pressure of trying to hold herself together. A powerful coming-of-age story that explores timely and universal themes of identity, Aftershocks follows Nadia’s life as she hauls herself out of the wreckage and begins to understand that the only ground firm enough to count on is the one she writes into existence.",0,best-memoir-autobiography-books-2021
4011,Bubble,Jordan  Morris,"Graphic Novels, Comics, Science Fiction, Fantasy, Fiction, Humor, Adult",2021-07-13,272.0,Hardcover,4.01,3040,551,1241,2021,"(From the publisher's website)Based on the smash-hit audio serial, Bubble is a hilarious high-energy graphic novel with a satirical take on the “gig economy.”Built and maintained by corporate benevolence, the city of Fairhaven is a literal bubble of safety and order (and amazing coffee) in the midst of the Brush, a harsh alien wilderness ruled by monstrous Imps and rogue bands of humans. Humans like Morgan, who’s Brush-born and Bubble-raised and fully capable of fending off an Imp attack during her morning jog. She’s got a great routine going—she has a chill day job, she recreationally kills the occasional Imp, then she takes that Imp home for her roommate and BFF, Annie, to transform into drugs as a side hustle. But cracks appear in her tidy life when one of those Imps nearly murders a delivery guy in her apartment, accidentally transforming him into a Brush-powered mutant in the process. And when Morgan’s company launches Huntr, a gig economy app for Imp extermination, she finds herself press-ganged into kicking her stabby side job up to the next level as she battles a parade of monsters and monstrously Brush-turned citizens, from a living hipster beard to a book club hive mind.",0,best-graphic-novels-comics-2021
